Format,2.0A,
Memory Length,5000,Memory Length,5000,
Trigger Level,60.0V,Trigger Level,60.0V,
Source,CH1,Source,CH2,
Label, ,Label, ,
Probe Ratio,1.000E+01,Probe Ratio,1.000E+01,
Vertical Units,V,Vertical Units,V,
Vertical Scale,5.000E+00,Vertical Scale,1.000E+02,
Vertical Position,-1.140E+01,Vertical Position,-1.120E+02,
Horizontal Units,S,Horizontal Units,S,
Horizontal Scale,5.000E-08,Horizontal Scale,5.000E-08,
Horizontal Position,1.255E-07,Horizontal Position,1.255E-07,
Horizontal Mode,Main,Horizontal Mode,Main,
Sampling Period,1.000E-09,Sampling Period,1.000E-09,
Firmware,V1.21,Firmware,V1.21,
Time,11-Jun-22 14:18:48,Time,11-Jun-22 14:18:48,
Mode,Detail,Mode,Detail,
Waveform Data,,Waveform Data,,
-2.252500e-06,1.200000,-2.252500e-06,436.000000,
-2.251500e-06,1.200000,-2.251500e-06,436.000000,
-2.250500e-06,1.200000,-2.250500e-06,436.000000,
-2.249500e-06,1.200000,-2.249500e-06,436.000000,
-2.248500e-06,1.200000,-2.248500e-06,436.000000,
-2.247500e-06,1.200000,-2.247500e-06,436.000000,
-2.246500e-06,1.200000,-2.246500e-06,436.000000,
-2.245500e-06,1.200000,-2.245500e-06,436.000000,
-2.244500e-06,1.200000,-2.244500e-06,436.000000,
-2.243500e-06,1.200000,-2.243500e-06,436.000000,
-2.242500e-06,1.200000,-2.242500e-06,436.000000,
-2.241500e-06,1.200000,-2.241500e-06,436.000000,
-2.240500e-06,1.200000,-2.240500e-06,436.000000,
-2.239500e-06,1.200000,-2.239500e-06,436.000000,
-2.238500e-06,1.200000,-2.238500e-06,436.000000,
-2.237500e-06,1.200000,-2.237500e-06,436.000000,
-2.236500e-06,1.200000,-2.236500e-06,436.000000,
-2.235500e-06,1.200000,-2.235500e-06,436.000000,
-2.234500e-06,1.200000,-2.234500e-06,436.000000,
-2.233500e-06,1.200000,-2.233500e-06,436.000000,
-2.232500e-06,1.200000,-2.232500e-06,436.000000,
-2.231500e-06,1.200000,-2.231500e-06,436.000000,
-2.230500e-06,1.200000,-2.230500e-06,436.000000,
-2.229500e-06,1.200000,-2.229500e-06,436.000000,
-2.228500e-06,1.200000,-2.228500e-06,436.000000,
-2.227500e-06,1.200000,-2.227500e-06,436.000000,
-2.226500e-06,1.200000,-2.226500e-06,436.000000,
-2.225500e-06,1.200000,-2.225500e-06,436.000000,
-2.224500e-06,1.200000,-2.224500e-06,436.000000,
-2.223500e-06,1.200000,-2.223500e-06,436.000000,
-2.222500e-06,1.200000,-2.222500e-06,436.000000,
-2.221500e-06,1.200000,-2.221500e-06,436.000000,
-2.220500e-06,1.200000,-2.220500e-06,436.000000,
-2.219500e-06,1.200000,-2.219500e-06,436.000000,
-2.218500e-06,1.200000,-2.218500e-06,436.000000,
-2.217500e-06,1.200000,-2.217500e-06,436.000000,
-2.216500e-06,1.200000,-2.216500e-06,436.000000,
-2.215500e-06,1.200000,-2.215500e-06,436.000000,
-2.214500e-06,1.200000,-2.214500e-06,436.000000,
-2.213500e-06,1.200000,-2.213500e-06,436.000000,
-2.212500e-06,1.200000,-2.212500e-06,436.000000,
-2.211500e-06,1.200000,-2.211500e-06,436.000000,
-2.210500e-06,1.200000,-2.210500e-06,436.000000,
-2.209500e-06,1.200000,-2.209500e-06,440.000000,
-2.208500e-06,1.200000,-2.208500e-06,436.000000,
-2.207500e-06,1.200000,-2.207500e-06,436.000000,
-2.206500e-06,1.200000,-2.206500e-06,436.000000,
-2.205500e-06,1.200000,-2.205500e-06,436.000000,
-2.204500e-06,1.200000,-2.204500e-06,436.000000,
-2.203500e-06,1.200000,-2.203500e-06,436.000000,
-2.202500e-06,1.200000,-2.202500e-06,436.000000,
-2.201500e-06,1.200000,-2.201500e-06,436.000000,
-2.200500e-06,1.200000,-2.200500e-06,436.000000,
-2.199500e-06,1.200000,-2.199500e-06,436.000000,
-2.198500e-06,1.200000,-2.198500e-06,436.000000,
-2.197500e-06,1.200000,-2.197500e-06,436.000000,
-2.196500e-06,1.200000,-2.196500e-06,436.000000,
-2.195500e-06,1.200000,-2.195500e-06,436.000000,
-2.194500e-06,1.200000,-2.194500e-06,436.000000,
-2.193500e-06,1.200000,-2.193500e-06,436.000000,
-2.192500e-06,1.200000,-2.192500e-06,436.000000,
-2.191500e-06,1.200000,-2.191500e-06,436.000000,
-2.190500e-06,1.200000,-2.190500e-06,436.000000,
-2.189500e-06,1.200000,-2.189500e-06,436.000000,
-2.188500e-06,1.200000,-2.188500e-06,436.000000,
-2.187500e-06,1.200000,-2.187500e-06,436.000000,
-2.186500e-06,1.200000,-2.186500e-06,436.000000,
-2.185500e-06,1.200000,-2.185500e-06,436.000000,
-2.184500e-06,1.200000,-2.184500e-06,436.000000,
-2.183500e-06,1.200000,-2.183500e-06,436.000000,
-2.182500e-06,1.200000,-2.182500e-06,440.000000,
-2.181500e-06,1.200000,-2.181500e-06,436.000000,
-2.180500e-06,1.200000,-2.180500e-06,436.000000,
-2.179500e-06,1.200000,-2.179500e-06,436.000000,
-2.178500e-06,1.200000,-2.178500e-06,436.000000,
-2.177500e-06,1.000000,-2.177500e-06,436.000000,
-2.176500e-06,1.200000,-2.176500e-06,436.000000,
-2.175500e-06,1.200000,-2.175500e-06,436.000000,
-2.174500e-06,1.200000,-2.174500e-06,436.000000,
-2.173500e-06,1.200000,-2.173500e-06,436.000000,
-2.172500e-06,1.200000,-2.172500e-06,436.000000,
-2.171500e-06,1.200000,-2.171500e-06,436.000000,
-2.170500e-06,1.200000,-2.170500e-06,436.000000,
-2.169500e-06,1.200000,-2.169500e-06,436.000000,
-2.168500e-06,1.200000,-2.168500e-06,436.000000,
-2.167500e-06,1.200000,-2.167500e-06,436.000000,
-2.166500e-06,1.200000,-2.166500e-06,436.000000,
-2.165500e-06,1.200000,-2.165500e-06,436.000000,
-2.164500e-06,1.200000,-2.164500e-06,436.000000,
-2.163500e-06,1.200000,-2.163500e-06,436.000000,
-2.162500e-06,1.200000,-2.162500e-06,436.000000,
-2.161500e-06,1.200000,-2.161500e-06,436.000000,
-2.160500e-06,1.200000,-2.160500e-06,436.000000,
