  Time                 , V(VgHighside:+,L6:1) , I(L6)                
  1.905013744361e-08  ,2.000000000000e+01  ,5.908470243193e-05  
  1.915013820505e-08  ,2.000000000000e+01  ,5.884095905274e-05  
  1.925013896650e-08  ,2.000000000000e+01  ,5.859447743018e-05  
  1.935013972795e-08  ,2.000000000000e+01  ,5.834531960846e-05  
  1.945014048940e-08  ,2.000000000000e+01  ,5.809354996121e-05  
  1.955014125085e-08  ,2.000000000000e+01  ,5.783923510303e-05  
  1.965014201230e-08  ,2.000000000000e+01  ,5.758244380017e-05  
  1.975014277375e-08  ,2.000000000000e+01  ,5.732324687732e-05  
  1.985014353520e-08  ,2.000000000000e+01  ,5.706171712011e-05  
  1.995014429665e-08  ,2.000000000000e+01  ,5.679792917538e-05  
  2.005014505810e-08  ,2.000000000000e+01  ,5.653195944810e-05  
  2.015014581955e-08  ,2.000000000000e+01  ,5.626388599605e-05  
  2.025014658100e-08  ,2.000000000000e+01  ,5.599378842059e-05  
  2.035014734245e-08  ,2.000000000000e+01  ,5.572174775610e-05  
  2.045014810390e-08  ,2.000000000000e+01  ,5.544784635650e-05  
  2.055014886535e-08  ,2.000000000000e+01  ,5.517216777961e-05  
  2.065014962679e-08  ,2.000000000000e+01  ,5.489479666963e-05  
  2.075015038824e-08  ,2.000000000000e+01  ,5.461581863820e-05  
  2.085015114969e-08  ,2.000000000000e+01  ,5.433532014217e-05  
  2.095015191114e-08  ,2.000000000000e+01  ,5.405338836298e-05  
  2.105015267259e-08  ,2.000000000000e+01  ,5.377011108135e-05  
  2.115015343404e-08  ,2.000000000000e+01  ,5.348557655353e-05  
  2.125015419549e-08  ,2.000000000000e+01  ,5.319987338546e-05  
  2.135015495694e-08  ,2.000000000000e+01  ,5.291309040755e-05  
  2.145015571839e-08  ,2.000000000000e+01  ,5.262531654603e-05  
  2.155015647984e-08  ,2.000000000000e+01  ,5.233664069868e-05  
  2.165015724129e-08  ,2.000000000000e+01  ,5.204715160626e-05  
  2.175015800274e-08  ,2.000000000000e+01  ,5.175693772789e-05  
  2.185015876419e-08  ,2.000000000000e+01  ,5.146608711246e-05  
  2.195015952564e-08  ,2.000000000000e+01  ,5.117468727571e-05  
  2.205016028709e-08  ,2.000000000000e+01  ,5.088282507461e-05  
  2.215016104853e-08  ,2.000000000000e+01  ,5.059059042130e-05  
  2.225016180998e-08  ,2.000000000000e+01  ,5.029814895928e-05  
  2.235016257143e-08  ,2.000000000000e+01  ,5.000590174667e-05  
  2.245016333288e-08  ,2.000000000000e+01  ,4.971460395991e-05  
  2.255016409433e-08  ,2.000000000000e+01  ,4.942539599774e-05  
  2.265016485578e-08  ,2.000000000000e+01  ,4.913980733716e-05  
  2.275016561723e-08  ,2.000000000000e+01  ,4.885975550139e-05  
  2.285016637868e-08  ,2.000000000000e+01  ,4.858754044244e-05  
  2.295016714013e-08  ,2.000000000000e+01  ,4.832583479996e-05  
  2.305016790158e-08  ,2.000000000000e+01  ,4.807767059877e-05  
  2.315016866303e-08  ,2.000000000000e+01  ,4.784642301575e-05  
  2.325016942448e-08  ,2.000000000000e+01  ,4.763579190267e-05  
  2.335017018593e-08  ,2.000000000000e+01  ,4.744978173618e-05  
  2.345017094738e-08  ,2.000000000000e+01  ,4.729268065788e-05  
  2.355017170883e-08  ,2.000000000000e+01  ,4.716903920565e-05  
  2.365017247027e-08  ,2.000000000000e+01  ,4.708364927083e-05  
  2.375017323172e-08  ,2.000000000000e+01  ,4.704240078877e-05  
  2.385017399317e-08  ,2.000000000000e+01  ,4.704879060000e-05  
  2.395017475462e-08  ,2.000000000000e+01  ,4.710905835372e-05  
  2.405017551607e-08  ,2.000000000000e+01  ,4.722876915182e-05  
  2.415017627752e-08  ,2.000000000000e+01  ,4.741363992546e-05  
