3.145023186332e-08	3.119080593880e+02
3.155023262477e-08	3.111928600840e+02
3.165023338622e-08	3.104787367330e+02
3.175023414767e-08	3.097655628550e+02
3.185023490912e-08	3.090531053780e+02
3.195023567057e-08	3.083408232930e+02
3.205023643202e-08	3.076278394140e+02
3.215023719347e-08	3.069129941380e+02
3.225023795492e-08	3.061949677580e+02
3.235023871637e-08	3.054722805120e+02
3.245023947782e-08	3.047433446400e+02
3.255024023927e-08	3.040064979490e+02
3.265024100072e-08	3.032600290300e+02
3.275024176216e-08	3.025021960400e+02
3.285024252361e-08	3.017312411700e+02
3.295024328506e-08	3.009447104460e+02
3.305024404651e-08	3.001414957950e+02
3.315024480796e-08	2.993198618600e+02
3.325024556941e-08	2.984780872010e+02
3.335024633086e-08	2.976144739020e+02
3.345024709231e-08	2.967273869010e+02
3.355024785376e-08	2.958153025280e+02
3.365024861521e-08	2.948768621890e+02
3.375024937666e-08	2.939109263800e+02
3.385025013811e-08	2.929166199420e+02
3.395025089956e-08	2.918934453850e+02
3.405025166101e-08	2.908410029600e+02
3.415025242246e-08	2.897594559760e+02
3.425025318390e-08	2.886491451690e+02
3.435025394535e-08	2.875109876550e+02
3.445025470680e-08	2.863459434970e+02
